"Time","EventSeriesID","TaskType","ObjectType","ObjectName","ObjectID","Warning"
"2021-08-25T03:06:55.863Z","a1a13a23-1fcc-41da-8e99-d6164a3cf463","Backup","VmwareVm","am1-carlnorw-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-4461","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-25T03:06:55.863Z","a1a13a23-1fcc-41da-8e99-d6164a3cf463","Backup","VmwareVm","am1-carlnorw-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-4461","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-25T03:06:55.863Z","a1a13a23-1fcc-41da-8e99-d6164a3cf463","Backup","VmwareVm","am1-carlnorw-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-4461","Taking a full backup of disk '[amer1-personal01-purex50] am1-carlnorw-w1_1/am1-carlnorw-w1.vmdk' from virtual machine 'am1-carlnorw-w1' because the current change id was not found. In particular this happens whenever change block tracking is reset"
"2021-08-25T03:17:30.825Z","03fc3215-1db5-4de8-8334-94b41ea26d44","Backup","VmwareVm","am1-jefflyne-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1525757","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-25T03:17:30.825Z","03fc3215-1db5-4de8-8334-94b41ea26d44","Backup","VmwareVm","am1-jefflyne-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1525757","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-25T03:18:27.355Z","cc2de4f7-2b75-4378-9eb2-657db1418856","Backup","VmwareVm","am1-robebaxt-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1523785","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-25T03:18:27.355Z","cc2de4f7-2b75-4378-9eb2-657db1418856","Backup","VmwareVm","am1-robebaxt-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1523785","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-25T03:22:43.642Z","1595cfa5-ea68-4216-b948-bb1d9d20bc8c","Backup","VmwareVm","am1-stevhill-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-35038","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-25T03:22:43.642Z","1595cfa5-ea68-4216-b948-bb1d9d20bc8c","Backup","VmwareVm","am1-stevhill-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-35038","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-25T03:28:25.281Z","7f76d307-6878-4ac5-9802-273d0bc49f9e","Backup","VmwareVm","am1-lab-sp13-1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-14337","Cannot establish a connection with the Rubrik Backup Service. Reason: Failed to retrieve certificate from VM am1-lab-sp13-1"
"2021-08-25T03:28:25.281Z","7f76d307-6878-4ac5-9802-273d0bc49f9e","Backup","VmwareVm","am1-lab-sp13-1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-14337","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-25T03:31:05.549Z","b5c6093e-f320-4051-aaea-c6b741948177","Backup","VmwareVm","am1-lab-sql16-1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-589","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-25T03:31:05.549Z","b5c6093e-f320-4051-aaea-c6b741948177","Backup","VmwareVm","am1-lab-sql16-1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-589","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-25T03:31:38.629Z","1f0705ce-199f-4474-a65c-03dd0683a62b","Backup","VmwareVm","am1-lab-dc2","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-587","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-25T03:31:38.629Z","1f0705ce-199f-4474-a65c-03dd0683a62b","Backup","VmwareVm","am1-lab-dc2","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-587","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-25T03:31:18.457Z","a169f538-874d-4e5d-b9a8-c9832a310113","Backup","VmwareVm","am1-chrilumn-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-727","Cannot establish a connection with the Rubrik Backup Service. Reason: Failed to retrieve certificate from VM am1-chrilumn-w1"
"2021-08-25T03:31:18.457Z","a169f538-874d-4e5d-b9a8-c9832a310113","Backup","VmwareVm","am1-chrilumn-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-727","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-25T03:34:01.400Z","014f9f13-a693-459e-a54a-02488def5459","Backup","VmwareVm","am1-jakerobi-l1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1476556","Failed pre-backup script cleanup for vSphere VM 'am1-jakerobi-l1'"
"2021-08-25T03:34:34.679Z","1d0203e1-8474-495d-95e9-3b1962588714","Backup","VmwareVm","am1-zakpelle-l1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-3697","The guest OS on virtual machine 'am1-zakpelle-l1' is not running or this virtual machine does not have VMware Tools installed."
"2021-08-25T03:26:34.760Z","24b51cc2-7986-41ec-a0d8-21334fdad03a","Backup","LinuxFileset","/","Fileset:::c423eced-4658-4996-afb9-dc629d3ba387","Encountered 45 errors while performing metadata scan for fileset '/' on 'am1-joelspro-l1'."
"2021-08-25T03:26:34.760Z","24b51cc2-7986-41ec-a0d8-21334fdad03a","Backup","LinuxFileset","/","Fileset:::c423eced-4658-4996-afb9-dc629d3ba387","Found 29 errors while retrieving data for fileset '/' from 'am1-joelspro-l1'."
"2021-08-25T03:44:16.072Z","acbfcd0b-6c6f-43b1-adce-cd3195b95115","Backup","VmwareVm","am1-tracator-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1585700","Cannot establish a connection with the Rubrik Backup Service. Reason: Failed to retrieve certificate from VM am1-tracator-w1"
"2021-08-25T03:44:16.072Z","acbfcd0b-6c6f-43b1-adce-cd3195b95115","Backup","VmwareVm","am1-tracator-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1585700","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-25T03:46:46.253Z","cc03e477-10ab-45cf-84b5-ce5a33926502","Backup","VmwareVm","am1-ericchan-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-97","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-25T03:46:46.253Z","cc03e477-10ab-45cf-84b5-ce5a33926502","Backup","VmwareVm","am1-ericchan-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-97","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-25T03:51:13.515Z","70a74ff4-f432-4e3e-8631-94bba75f29f7","Backup","VmwareVm","am1-aarosmit-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1623618","Cannot establish a connection with the Rubrik Backup Service. Reason: Failed to retrieve certificate from VM am1-aarosmit-w1"
"2021-08-25T03:51:13.515Z","70a74ff4-f432-4e3e-8631-94bba75f29f7","Backup","VmwareVm","am1-aarosmit-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1623618","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-25T03:47:50.506Z","089934cf-a9f1-4ef0-b5e5-95142e51492b","Backup","VmwareVm","am1-jeffinou-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-4497","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-25T03:47:50.506Z","089934cf-a9f1-4ef0-b5e5-95142e51492b","Backup","VmwareVm","am1-jeffinou-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-4497","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-25T04:52:44.606Z","d75e3fd8-cd3f-4570-b97c-2fc895e7d9ad","Backup","VmwareVm","am1-chridert-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1636150","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-25T04:52:44.606Z","d75e3fd8-cd3f-4570-b97c-2fc895e7d9ad","Backup","VmwareVm","am1-chridert-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1636150","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-25T05:10:54.709Z","2f8e968c-73d2-4fc1-9f1c-15a0eee699ae","Backup","VmwareVm","am1-aarosmith-w2","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1643988","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-25T05:10:54.709Z","2f8e968c-73d2-4fc1-9f1c-15a0eee699ae","Backup","VmwareVm","am1-aarosmith-w2","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1643988","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-25T05:43:20.004Z","46b09851-7c99-46d4-9cc5-21cd4f42407e","Backup","VmwareVm","am1-jakerobi-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1476551","Cannot establish a connection with the Rubrik Backup Service. Reason: Failed to retrieve certificate from VM am1-jakerobi-w1"
"2021-08-25T05:43:20.004Z","46b09851-7c99-46d4-9cc5-21cd4f42407e","Backup","VmwareVm","am1-jakerobi-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1476551","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-25T06:18:34.203Z","af30a85d-5ef5-462a-a188-13675d40f66c","Backup","VmwareVm","am1-branphil-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1636168","Cannot establish a connection with the Rubrik Backup Service. Reason: Failed to retrieve certificate from VM am1-branphil-w1"
"2021-08-25T06:18:34.203Z","af30a85d-5ef5-462a-a188-13675d40f66c","Backup","VmwareVm","am1-branphil-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1636168","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-25T06:25:49.550Z","5405fcdd-0582-4860-82c1-f120406ecb7b","Backup","VmwareVm","am1-aarolewi-windedupe 08-05 00:00 0","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1624215","Cannot establish a connection with the Rubrik Backup Service. Reason: Failed to get network address of vm: am1-aarolewi-windedupe 08-05 00:00 0"
"2021-08-25T06:25:49.550Z","5405fcdd-0582-4860-82c1-f120406ecb7b","Backup","VmwareVm","am1-aarolewi-windedupe 08-05 00:00 0","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1624215","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-25T07:00:03.962Z","66bc6857-f200-4362-bf26-57e68d844353","Backup","VmwareVm","am1-ora11-l1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-941","The guest OS on virtual machine 'am1-ora11-l1' is not running or this virtual machine does not have VMware Tools installed."
"2021-08-25T07:00:03.810Z","fbf413ba-ce5a-4c93-8e57-6822e8c2284e","Backup","VmwareVm","am1-brucelee-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1533965","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-25T07:00:03.810Z","fbf413ba-ce5a-4c93-8e57-6822e8c2284e","Backup","VmwareVm","am1-brucelee-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1533965","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-25T07:00:06.109Z","8fae1445-f5c5-4145-8b70-42884a0c1995","Backup","LinuxFileset","Roy B","Fileset:::0090284d-8ed5-441c-8f63-48bf0d0a4e0c","Encountered 41 errors while performing metadata scan for fileset 'Roy B' on 'am1-royberko-l1.rubrikdemo.com'."
"2021-08-25T07:00:06.109Z","8fae1445-f5c5-4145-8b70-42884a0c1995","Backup","LinuxFileset","Roy B","Fileset:::0090284d-8ed5-441c-8f63-48bf0d0a4e0c","Found 4 errors while retrieving data for fileset 'Roy B' from 'am1-royberko-l1.rubrikdemo.com'."
"2021-08-25T07:00:01.608Z","30ea575b-8fce-4032-814a-1050f23aab9a","Backup","LinuxFileset","Everything","Fileset:::41f5d673-415b-44e3-a09d-eb209882ddb5","Encountered 43 errors while performing metadata scan for fileset 'Everything' on 'Am1-briasmal-l1'."
"2021-08-25T07:00:01.608Z","30ea575b-8fce-4032-814a-1050f23aab9a","Backup","LinuxFileset","Everything","Fileset:::41f5d673-415b-44e3-a09d-eb209882ddb5","Found 7 errors while retrieving data for fileset 'Everything' from 'Am1-briasmal-l1'."
"2021-08-25T07:00:05.681Z","42b3db0a-d3e1-4304-b182-ad6c14ea0f24","Backup","LinuxFileset","Everything","Fileset:::8d49ac2a-d723-474c-94de-6611074ffebe","Encountered 40 errors while performing metadata scan for fileset 'Everything' on 'am1-josespen-l2'."
"2021-08-25T07:00:05.681Z","42b3db0a-d3e1-4304-b182-ad6c14ea0f24","Backup","LinuxFileset","Everything","Fileset:::8d49ac2a-d723-474c-94de-6611074ffebe","Found 5 errors while retrieving data for fileset 'Everything' from 'am1-josespen-l2'."
"2021-08-25T07:00:07.543Z","d092f2a3-9234-4d5a-98a0-2375d394747b","Backup","VmwareVm","am1-aarolewi-windedupe","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1490516","Cannot establish a connection with the Rubrik Backup Service. Reason: Failed to get network address of vm: am1-aarolewi-windedupe"
"2021-08-25T07:00:07.543Z","d092f2a3-9234-4d5a-98a0-2375d394747b","Backup","VmwareVm","am1-aarolewi-windedupe","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1490516","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-25T07:02:14.723Z","a0bbe2ee-24cd-40bd-9194-f06e87622aed","Backup","ShareFileset","Everything","Fileset:::fe0c9fa5-10d6-4645-9466-ad9fe51aa255","Failed 'ISILON' snapshot for fileset 'Everything' from 'amer1-isln01.rubrikdemo.com:/ifs/isilon_nfs'."
"2021-08-25T07:01:09.355Z","d8cc0904-1708-4116-b55e-01809ce22ffd","Backup","ShareFileset","Everything","Fileset:::fdb41615-68a5-4da9-acb8-dd17f6148c96","Found 6 errors while retrieving data for fileset 'Everything' from '\\172.24.16.49\files'."
"2021-08-25T07:00:02.756Z","a764679f-6c69-4e61-b569-46c365c07dca","Backup","VmwareVm","am1-makaheng-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-583168","Unable to capture a VSS consistent snapshot using the Rubrik Backup Service. The snapshot is crash consistent"
"2021-08-25T07:01:36.103Z","f40172a6-c27a-40b7-bb6d-419bad019f3b","Backup","LinuxFileset","/","Fileset:::e06ffea4-86dd-4eee-bc35-c515d0657ccf","Encountered 38 errors while performing metadata scan for fileset '/' on 'am1-tonykozi-l1'."
"2021-08-25T07:01:36.103Z","f40172a6-c27a-40b7-bb6d-419bad019f3b","Backup","LinuxFileset","/","Fileset:::e06ffea4-86dd-4eee-bc35-c515d0657ccf","Found 5 errors while retrieving data for fileset '/' from 'am1-tonykozi-l1'."
"2021-08-25T07:03:51.829Z","c961c2f1-2cbb-490a-95ba-f072509a15a7","Backup","LinuxFileset","usr","Fileset:::17f24c6a-0437-4319-8f4c-24db1604b375","Encountered 1 errors while performing metadata scan for fileset 'usr' on 'am1-shanalle-l1.rubrikdemo.com'."
"2021-08-25T07:04:59.600Z","ae64c1cb-4076-4976-8c70-9dee2f31c199","Backup","LinuxFileset","Linux Physical Host Fileset","Fileset:::2e0c651c-cba7-4bfe-a9f6-d41c6145d208","Encountered 40 errors while performing metadata scan for fileset 'Linux Physical Host Fileset' on 'am1-deviderr-l1'."
"2021-08-25T07:04:59.600Z","ae64c1cb-4076-4976-8c70-9dee2f31c199","Backup","LinuxFileset","Linux Physical Host Fileset","Fileset:::2e0c651c-cba7-4bfe-a9f6-d41c6145d208","Found 1 errors while retrieving data for fileset 'Linux Physical Host Fileset' from 'am1-deviderr-l1'."
"2021-08-25T07:06:17.160Z","458a23eb-b10d-431b-8694-9a1ff31a33d9","Backup","LinuxFileset","etc","Fileset:::44343b48-9bc7-4e94-9b79-393ca0cae3b9","Encountered 1 errors while performing metadata scan for fileset 'etc' on 'am1-shanalle-l1.rubrikdemo.com'."
"2021-08-25T07:07:05.485Z","9cee6e48-720d-4aa7-84b5-d72c52683736","Backup","LinuxFileset","Everything","Fileset:::57364542-22a2-43e3-bcaa-4d7b2c23bf28","Encountered 40 errors while performing metadata scan for fileset 'Everything' on 'am1-maulmodi-l1'."
"2021-08-25T07:07:05.485Z","9cee6e48-720d-4aa7-84b5-d72c52683736","Backup","LinuxFileset","Everything","Fileset:::57364542-22a2-43e3-bcaa-4d7b2c23bf28","Found 3 errors while retrieving data for fileset 'Everything' from 'am1-maulmodi-l1'."
"2021-08-25T07:06:50.001Z","520f245d-1c0d-4fbe-9c4d-3b529f8e085f","Backup","Mssql","ePO_AM1-IMRAAHME-W1","MssqlDatabase:::4deecac3-9390-4039-9510-b8f57031d77e","Database 'am1-imraahme-w1\SQLEXPRESS\ePO_AM1-IMRAAHME-W1' has auto close enabled. Disable auto close to prevent potential backup failures."
"2021-08-25T07:07:19.292Z","696be301-ff66-4da2-9b73-9a230d03584d","Backup","LinuxFileset","Rizzinisxs","Fileset:::5a707a29-e90d-44fd-8826-da2562944522","Encountered 40 errors while performing metadata scan for fileset 'Rizzinisxs' on 'am1-chricarl-l1'."
"2021-08-25T07:07:19.292Z","696be301-ff66-4da2-9b73-9a230d03584d","Backup","LinuxFileset","Rizzinisxs","Fileset:::5a707a29-e90d-44fd-8826-da2562944522","Found 1 errors while retrieving data for fileset 'Rizzinisxs' from 'am1-chricarl-l1'."
"2021-08-25T07:06:52.271Z","458afcaa-c043-427b-9ccc-aadf5d954da6","Backup","LinuxFileset","Everything","Fileset:::6b761bfa-9f0f-42fd-a8a0-477c72c490b3","Encountered 41 errors while performing metadata scan for fileset 'Everything' on 'am1-jeffkong-l1.rubrikdemo.com'."
"2021-08-25T07:06:52.271Z","458afcaa-c043-427b-9ccc-aadf5d954da6","Backup","LinuxFileset","Everything","Fileset:::6b761bfa-9f0f-42fd-a8a0-477c72c490b3","Found 4 errors while retrieving data for fileset 'Everything' from 'am1-jeffkong-l1.rubrikdemo.com'."
"2021-08-25T07:07:00.047Z","54c4f031-257d-4f2d-836f-7cbc4df21f26","Backup","Mssql","ePO_AM1-IMRAAHME-W1_Events","MssqlDatabase:::f94311f4-29d8-41ef-b29f-ae7551f66e7d","Database 'am1-imraahme-w1\SQLEXPRESS\ePO_AM1-IMRAAHME-W1_Events' has auto close enabled. Disable auto close to prevent potential backup failures."
"2021-08-25T07:09:03.901Z","a7ac0e21-897c-4e27-96ea-a2910db58625","Backup","LinuxFileset","FF-USR","Fileset:::6c055b4b-38bb-43ec-9a02-a69b9481ede0","Encountered 48 errors while performing metadata scan for fileset 'FF-USR' on 'am1-kenlim-l1'."
"2021-08-25T07:09:03.901Z","a7ac0e21-897c-4e27-96ea-a2910db58625","Backup","LinuxFileset","FF-USR","Fileset:::6c055b4b-38bb-43ec-9a02-a69b9481ede0","Found 6 errors while retrieving data for fileset 'FF-USR' from 'am1-kenlim-l1'."
"2021-08-25T07:00:06.720Z","16c1067f-9280-453f-bc70-be78648b7d6e","Backup","WindowsFileset","Everything","Fileset:::423e0433-bb99-4695-a989-d6693112974d","Encountered 1 errors while performing metadata scan for fileset 'Everything' on 'am1-andrdini-w1'."
"2021-08-25T07:11:41.904Z","52792be5-2f8e-4b75-985a-1228face46cf","Backup","LinuxFileset","/","Fileset:::abff630f-4421-41cf-bfb9-f8eb03d51f5b","Encountered 62 errors while performing metadata scan for fileset '/' on 'am1-aarolewi-l1'."
"2021-08-25T07:11:41.904Z","52792be5-2f8e-4b75-985a-1228face46cf","Backup","LinuxFileset","/","Fileset:::abff630f-4421-41cf-bfb9-f8eb03d51f5b","Found 6 errors while retrieving data for fileset '/' from 'am1-aarolewi-l1'."
"2021-08-25T07:12:54.063Z","c8b651f0-9dc6-4bfb-965d-ce91597dc4fe","Backup","WindowsFileset","All wavs","Fileset:::aec6e99c-fdd3-41a7-90e3-42e5ecc86dc7","Encountered 1 errors while performing metadata scan for fileset 'All wavs' on 'am1-tarijali-w1'."
"2021-08-25T07:14:19.219Z","5894454c-e835-4bd5-8d50-ca98fcc4c090","Backup","LinuxFileset","/","Fileset:::8b3723b7-2b48-4149-a058-267c9793c7ec","Encountered 40 errors while performing metadata scan for fileset '/' on 'am1-krispent-l1'."
"2021-08-25T07:14:19.219Z","5894454c-e835-4bd5-8d50-ca98fcc4c090","Backup","LinuxFileset","/","Fileset:::8b3723b7-2b48-4149-a058-267c9793c7ec","Found 8 errors while retrieving data for fileset '/' from 'am1-krispent-l1'."
"2021-08-25T07:10:30.165Z","f724894c-02e5-40ed-89f6-25e6682132ea","Backup","WindowsFileset","ALL","Fileset:::87b3e291-797a-484a-b2ba-9d425ad2f561","Failed VSS snapshot for fileset 'ALL' from 'am1-danibudi-w1.rubrikdemo.com'."
"2021-08-25T07:10:30.165Z","f724894c-02e5-40ed-89f6-25e6682132ea","Backup","WindowsFileset","ALL","Fileset:::87b3e291-797a-484a-b2ba-9d425ad2f561","Encountered 8 errors while performing metadata scan for fileset 'ALL' on 'am1-danibudi-w1.rubrikdemo.com'."
"2021-08-25T07:10:30.165Z","f724894c-02e5-40ed-89f6-25e6682132ea","Backup","WindowsFileset","ALL","Fileset:::87b3e291-797a-484a-b2ba-9d425ad2f561","Found 27 errors while retrieving data for fileset 'ALL' from 'am1-danibudi-w1.rubrikdemo.com'."
"2021-08-25T07:09:24.836Z","be585d32-4012-4bee-b8f8-b5b734daf3f7","Backup","WindowsFileset","Everything","Fileset:::5842322f-6c0f-417e-b12a-6a2f2cd4d3af","Encountered 1 errors while performing metadata scan for fileset 'Everything' on 'am1-danibudi-w1.rubrikdemo.com'."
"2021-08-25T07:19:52.044Z","e6acef88-92f1-46d5-94cb-04fee38389e4","Backup","VmwareVm","am1-johnaffa-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1583509","Cannot establish a connection with the Rubrik Backup Service. Reason: Failed to retrieve certificate from VM am1-johnaffa-w1"
"2021-08-25T07:19:52.044Z","e6acef88-92f1-46d5-94cb-04fee38389e4","Backup","VmwareVm","am1-johnaffa-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1583509","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-25T07:21:59.727Z","026b0d1d-0a76-431b-8769-4ceef4398b06","Backup","VmwareVm","am1-jefffaze-l1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1257504","The guest OS on virtual machine 'am1-jefffaze-l1' is not running or this virtual machine does not have VMware Tools installed."
"2021-08-25T07:34:08.600Z","dafaf602-2b61-4a62-9b8c-e7b5f30ca46f","Backup","VmwareVm","am1-jakerobi-l1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1476556","Failed pre-backup script cleanup for vSphere VM 'am1-jakerobi-l1'"
"2021-08-25T07:40:30.334Z","5f3115b1-b937-48b3-bcae-bec2735d2681","Backup","LinuxFileset","Everything","Fileset:::b091c359-e789-4415-bf37-3a54a4d0b3a1","Encountered 37 errors while performing metadata scan for fileset 'Everything' on 'am1-chriculv-l1.rubrikdemo.com'."
"2021-08-25T07:40:30.334Z","5f3115b1-b937-48b3-bcae-bec2735d2681","Backup","LinuxFileset","Everything","Fileset:::b091c359-e789-4415-bf37-3a54a4d0b3a1","Found 1 errors while retrieving data for fileset 'Everything' from 'am1-chriculv-l1.rubrikdemo.com'."
"2021-08-25T07:43:46.557Z","1bd8eceb-5446-400f-a385-2c72fb93a740","Backup","VmwareVm","am1-zakpelle-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-3698","The guest OS on virtual machine 'am1-zakpelle-w1' is not running or this virtual machine does not have VMware Tools installed."
"2021-08-25T07:40:47.314Z","352dd67b-1578-448a-bfcf-93faeb86c467","Backup","VmwareVm","am1-jasoburr-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-101","Cannot establish a connection with the Rubrik Backup Service. Reason: Futures timed out after [10000 milliseconds]"
"2021-08-25T07:40:47.314Z","352dd67b-1578-448a-bfcf-93faeb86c467","Backup","VmwareVm","am1-jasoburr-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-101","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-25T07:43:41.771Z","370c3f94-cfef-4c9b-83be-ef5ad41d100e","Backup","VmwareVm","am1-marcfaus-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-105","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-25T07:43:41.771Z","370c3f94-cfef-4c9b-83be-ef5ad41d100e","Backup","VmwareVm","am1-marcfaus-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-105","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
"2021-08-25T07:49:36.374Z","5c75ec9c-a003-4275-9487-c9570affcfa4","Backup","VmwareVm","am1-chrinull-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1564599","Cannot establish a connection with the Rubrik Backup Service. Reason: socket open() error: Connection refused"
"2021-08-25T07:49:36.374Z","5c75ec9c-a003-4275-9487-c9570affcfa4","Backup","VmwareVm","am1-chrinull-w1","VirtualMachine:::5ed1b046-0bd9-4468-a67c-3293f15f27ed-vm-1564599","Cannot find a guest credential that permits a VSS consistent snapshot on this virtual machine. Taking a crash consistent snapshot instead"
